"{null=song_2761, Producer=Tom Wilson (record producer), Tracknumber=NULL, Language=NULL, Genre=Folk music, Runtime=NULL, Composer=Bob Dylan, Record=Columbia Records, Artist=Bob Dylan, Type=NULL, Name=NULL, RDFSchema=I Don't Believe You (She Acts Like We Never Have Met), Writer=Bob Dylan, Album=Another Side of Bob Dylan}","{null=itunes_125729, URI2=motorpsycho-nightmare, Position=9, Time=4:23, URI1=album, PAGE=itunes - music - another side of bob dylan by bob dylan, URI0=us, Artist=bob dylan, URI3=id198161466, Name=i don't believe you (she acts like we never have met)}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_197632, URI2=ultimate-legends-the-troggs, Position=5, Time=4:26, URI1=album, PAGE=itunes - music - ultimate legends: the troggs by the troggs, URI0=lu, Artist=the troggs, URI3=id77659522, Name=i love you baby}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_184642, URI2=wa, Position=17, Time=2:42, URI1=mzstore.woa, PAGE=itunes - music - all-time greatest hits by the platters, URI0=webobjects, Artist=the platters, URI3=viewalbum, Name=i love you a thousand times}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_97381, URI2=dont-let-me-be-lonely-tonight, Position=3, Time=4:01, URI1=album, PAGE=itunes - music - dedicated to the one i love by the temprees, URI0=ca, Artist=the temprees, URI3=id158298322, Name=i love you, you love me}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_58218, URI2=two-occasions, Position=11, Time=4:11, URI1=album, PAGE=itunes - music - songs of babyface by the whispers, URI0=gb, Artist=the whispers, URI3=id496414738, Name=i love you babe}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_142594, URI2=100-classic-songs, Position=55, Time=3:08, URI1=album, PAGE=itunes - music - 100 classic songs by the mills brothers, URI0=no, Artist=the mills brothers, URI3=id428215122, Name=i love you so much it hurts}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_139512, URI2=pops-a-la-carte, Position=13, Time=4:16, URI1=album, PAGE=itunes - music - pops a la carte by the ventures, URI0=gr, Artist=the ventures, URI3=id261045650, Name=i love you (instrumental)}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_147759, URI2=oldies-doo-wop-essentials, Position=6, Time=2:36, URI1=album, PAGE=itunes - music - oldies doo wop essentials vol 7 by various artists, URI0=gr, Artist=the sherwoods, URI3=id433920184, Name=i love you madly}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_4561, URI2=dont-say-goodnight, Position=13, Time=2:36, URI1=album, PAGE=itunes - music - the best of the valentines by the valentines, URI0=hu, Artist=the valentines, URI3=id80016467, Name=i love you darling}"
"{null=song_2836, Producer=The Buggles, Tracknumber=4, Language=NULL, Genre={New wave music|Synthpop}, Runtime=4.966666667, Composer=NULL, Record=Island Records, Artist=The Buggles, Type=NULL, Name=NULL, RDFSchema=I Love You (Miss Robot), Writer=The Buggles, Album=The Age of Plastic}","{null=itunes_109096, URI2=love-potion-no.-9, Position=49, Time=2:21, URI1=album, PAGE=itunes - music - doo wop greatest hits by various artists, URI0=au, Artist=the chantels, URI3=id415942009, Name=i love you so}"
